frame,id,x1,y1,x2,y2
350,41,216,240,238,340
350,43,116,399,144,477
350,44,158,282,190,384
350,45,3,209,77,305
350,46,298,271,340,379
350,47,141,304,156,351
351,3,551,254,601,365
351,14,144,277,180,382
351,19,523,166,538,189
351,25,760,278,803,391
351,34,123,295,143,342
351,35,111,462,149,521
351,38,161,332,210,445
351,39,835,313,866,340
351,40,117,285,142,344
351,41,212,240,235,338
351,43,115,396,147,481
351,44,114,398,148,517
351,45,6,206,73,304
351,46,294,272,334,376
351,47,117,281,152,345
352,3,576,254,607,310
352,14,143,276,179,385
352,19,521,167,535,190
352,25,755,279,798,392
352,34,550,253,606,364
352,35,115,463,152,523
352,38,3,206,50,304
352,39,833,314,865,341
352,40,177,336,219,448
352,41,210,240,233,339
352,43,292,332,319,378
352,44,114,399,151,518
352,45,2,207,71,304
352,46,290,273,330,370
352,47,115,276,148,344
353,3,550,258,608,365
353,14,142,282,180,389
353,19,518,171,532,195
353,25,751,283,793,396
353,34,550,253,606,364
353,35,115,403,153,529
353,38,0,212,41,308
353,39,831,313,861,344
353,40,189,347,220,456
353,41,207,245,230,332
353,43,292,332,319,378
353,44,204,273,228,350
353,45,0,212,64,309
353,46,287,278,326,379
353,47,110,278,147,347
354,3,552,259,611,364
354,14,204,246,228,344
354,19,515,173,529,196
354,25,746,286,791,398
354,34,830,316,860,346
354,35,115,454,153,529
354,38,138,281,177,390
354,39,907,317,924,349
354,40,193,349,223,457
354,41,203,276,227,345
354,43,204,246,227,304
354,44,114,404,150,527
354,45,0,216,64,309
354,46,283,281,319,363
354,47,104,276,145,349
355,3,556,259,612,362
355,14,114,402,147,478
355,19,515,173,529,196
355,25,741,285,786,394
355,34,830,316,860,346
355,35,113,455,153,527
355,38,137,280,176,389
355,39,830,311,858,344
355,40,202,343,234,455
355,41,201,282,220,342
355,43,201,244,224,303
355,44,114,402,149,520
355,45,0,216,61,305
355,46,278,279,314,379
355,47,98,269,147,346
356,3,561,258,626,363
356,14,137,281,171,388
356,19,510,170,525,195
356,25,737,286,781,391
356,34,201,409,234,455
356,35,113,455,153,527
356,38,0,219,36,301
356,39,830,309,856,343
356,40,206,338,246,452
356,41,197,242,224,343
356,43,201,244,224,303
356,44,112,402,159,528
356,45,0,219,54,302
356,46,276,279,310,348
356,47,90,260,149,345
357,3,570,263,629,367
357,14,135,286,168,392
357,19,508,174,523,198
357,25,733,291,776,394
357,34,831,314,857,347
357,35,108,445,166,532
357,38,87,267,147,343
357,39,904,319,922,349
357,40,203,344,257,457
357,41,195,247,224,348
357,43,115,409,142,478
357,44,107,409,165,533
357,45,0,224,54,306
357,46,273,283,316,376
357,47,87,265,147,318
358,3,575,266,628,368
358,14,129,289,174,396
358,19,506,178,521,202
358,25,728,294,765,393
358,34,831,314,857,347
358,35,108,445,166,532
358,38,87,267,147,343
358,39,904,319,922,349
358,40,206,346,268,456
358,41,193,287,213,351
358,43,193,251,220,324
358,44,107,411,170,535
358,45,0,228,54,313
358,46,270,289,305,361
358,47,87,269,147,346
359,3,578,261,627,363
359,14,127,287,173,394
359,19,506,178,521,202
359,25,723,291,761,395
359,34,831,314,857,347
359,35,191,285,212,350
359,38,87,267,147,343
359,39,904,319,922,349
359,40,210,340,280,449
359,41,191,249,222,347
359,43,192,249,220,313
359,44,103,411,169,534
359,45,0,226,56,311
359,46,268,288,302,352
359,47,91,265,143,345
360,3,582,252,629,361
360,14,129,283,170,388
360,19,506,178,521,202
360,25,729,309,761,389
360,34,736,335,761,388
360,35,189,271,215,344
360,38,719,280,759,376
360,39,830,310,852,344
360,40,220,335,288,447
360,41,190,244,219,344
360,43,272,335,311,379
360,44,103,404,166,529
360,45,0,219,60,305
360,46,265,283,301,356
360,47,93,257,141,337
361,3,584,252,632,361
361,14,129,285,167,388
361,19,503,172,517,198
361,25,715,279,758,383
361,34,722,320,761,391
361,35,187,269,214,347
361,38,719,280,759,376
361,39,829,313,851,345
361,40,237,337,291,457
361,41,189,245,218,340
361,43,189,245,217,311
361,44,104,407,165,532
361,45,0,220,65,307
361,46,264,287,299,358
361,47,96,256,137,341
362,3,588,259,635,362
362,14,126,287,161,393
362,19,502,178,516,203
362,25,709,284,757,396
362,34,722,320,761,391
362,35,186,289,210,353
362,38,279,349,308,390
362,39,829,313,851,345
362,40,259,348,304,458
362,41,189,245,218,340
362,43,188,252,217,309
362,44,106,414,164,538
362,45,0,226,69,314
362,46,262,294,296,366
362,47,100,258,145,347
363,3,594,260,639,364
363,14,126,288,163,394
363,19,501,180,516,205
363,25,705,283,756,395
363,34,722,320,761,391
363,35,112,413,165,537
363,38,0,237,45,316
363,39,829,313,851,345
363,40,274,349,317,458
363,41,187,254,217,356
363,43,188,252,217,309
363,44,112,469,165,537
363,45,0,229,72,316
363,46,262,296,295,363
363,47,101,256,151,345
364,3,601,261,643,364
364,14,129,289,163,394
364,19,502,180,517,205
364,25,701,283,754,392
364,35,118,414,165,537
364,38,4,235,61,316
364,40,280,345,338,459
364,41,187,255,214,355
364,43,188,252,217,309
364,44,118,461,166,537
364,45,5,229,81,315
364,46,262,297,296,361
364,47,103,253,154,337
365,3,608,261,645,362
365,14,128,288,163,392
365,19,502,180,516,204
365,25,695,282,754,391
365,35,123,412,165,536
365,38,5,229,59,314
365,40,284,342,347,458
365,41,187,254,213,353
365,44,124,451,165,535
365,45,6,226,79,315
365,46,261,296,296,366
365,47,108,251,154,335
366,3,614,260,649,363
366,14,128,286,163,390
366,19,502,178,517,201
366,25,689,282,744,390
366,35,129,408,169,534
366,38,5,224,58,311
366,40,290,338,360,449
366,41,186,250,213,352
366,44,124,451,165,535
366,45,6,223,86,312
366,46,260,294,295,365
366,47,114,248,154,333
367,3,619,259,654,364
367,14,117,290,143,340
367,19,502,179,516,203
367,25,686,282,723,391
367,35,131,288,163,391
367,38,5,224,58,311
367,40,299,341,371,452
367,41,186,252,211,353
367,43,118,250,156,334
367,44,130,411,175,537
367,45,9,222,73,315
367,46,259,296,292,363
367,47,120,250,155,313
368,3,186,301,209,357
368,14,117,292,145,344
368,19,502,183,516,208
368,25,682,287,722,394
368,34,117,294,137,342
368,35,128,291,163,395
368,38,15,228,74,318
368,39,623,259,660,364
368,40,315,347,379,459
368,41,186,259,212,355
368,43,122,254,163,336
368,44,133,415,183,542
368,45,15,226,98,318
368,46,258,302,293,365
368,47,125,255,161,313
369,3,625,257,666,360
369,14,117,292,158,365
369,19,502,183,516,207
369,25,677,284,718,395
369,34,117,294,137,342
369,35,117,290,163,395
369,38,22,235,79,317
369,39,623,259,660,364
369,40,330,348,377,460
369,41,186,301,209,357
369,43,186,259,211,355
369,44,129,415,189,541
369,45,22,226,101,317
369,46,258,301,293,366
369,47,126,252,167,316
370,3,629,253,669,357
370,14,117,292,158,365
370,19,502,181,516,205
370,25,673,279,715,391
370,34,354,398,383,456
370,35,119,287,163,391
370,38,22,235,79,317
370,39,623,259,660,364
370,40,342,344,387,451
370,41,185,255,211,355
370,43,116,246,169,332
370,44,129,410,191,538
370,45,34,223,102,314
370,46,257,299,291,364
370,47,126,252,167,316
371,3,629,253,669,357
371,14,117,292,158,365
371,19,502,181,516,205
371,25,673,279,715,391
371,34,354,398,383,456
371,35,119,287,163,391
371,38,22,235,79,317
371,40,342,344,387,451
371,41,185,255,211,355
371,43,116,246,169,332
371,44,129,410,191,538
371,45,34,223,102,314
371,46,257,299,291,364
371,47,126,252,167,316
372,3,629,253,669,357
372,19,502,181,516,205
372,25,673,279,715,391
372,34,42,282,83,367
372,35,119,287,163,391
372,40,342,344,387,451
372,41,185,255,211,355
372,43,116,246,169,332
372,44,129,410,191,538
372,45,34,223,102,314
372,46,257,299,291,364
373,34,42,282,83,367
374,34,42,282,83,367
